CustomerID,Recency,Frequency,Monetary,Cluster
15092.0,215,3,239.28,3
15093.0,18,23,792.95,3
15094.0,463,2,15.25,0
15095.0,104,10,315.01,3
15096.0,43,1,34.23,3
15097.0,4,3,205.92000000000002,3
15098.0,182,3,1303.95,3
15099.0,84,1,47.690000000000005,3
15100.0,334,7,97.8,0
15101.0,9,6,245.53,3
15102.0,531,2,88.98,0
15103.0,31,2,197.64000000000001,3
15104.0,197,2,340.49,3
15105.0,18,9,376.07,3
15106.0,18,5,248.82,3
15107.0,311,9,243.9,0
15108.0,142,4,289.8,3
15109.0,246,3,260.8,3
15110.0,24,6,395.1,3
15111.0,29,5,529.58,3
15112.0,611,1,30.5,0
15113.0,10,3,203.49,3
15114.0,30,12,417.81,3
15115.0,18,2,118.22,3
15116.0,18,4,124.3,3
15117.0,15,8,271.32,3
15118.0,134,1,0.17,3
15119.0,246,1,108.2,3
15120.0,134,1,103.31,3
15121.0,50,2,118.35,3
15122.0,114,11,806.2,3
15123.0,7,5,549.5699999999999,3
15124.0,23,4,97.56,3
15125.0,25,24,944.34,3
15126.0,537,2,70.07,0
15127.0,66,2,85.89,3
15128.0,60,5,260.9,3
15129.0,50,23,508.5,3
15130.0,170,1,53.24,3
15131.0,395,1,14.56,0
15132.0,18,5,107.26,3
15133.0,128,5,128.14,3
15134.0,15,10,188.66,3
15135.0,239,2,97.64,3
15136.0,3,4,139.82,3
15137.0,521,2,71.99,0
15138.0,394,1,136.05,0
15139.0,240,2,17.61,3
15140.0,52,8,287.24,3
15141.0,458,7,150.74,0
15142.0,46,6,292.9,3
15143.0,226,2,94.14,3
15144.0,8,29,1089.59,3
15145.0,4,4,228.72,3
15146.0,165,2,139.12,3
15147.0,240,1,83.55,3
15148.0,11,1,50.71,3
15149.0,134,5,511.27,3
15150.0,17,13,1623.52,3
15151.0,423,2,786.34,0
15152.0,10,14,998.46,3
15153.0,31,1,102.64999999999999,3
15154.0,75,3,668.91,3
15155.0,383,1,93.91,0
15156.0,1,3,156.26,3
15157.0,4,5,268.0,3
15158.0,45,2,194.82,3
15159.0,2,34,2263.8,1
15160.0,357,4,58.81,0
15161.0,388,1,61.75,0
15162.0,731,1,55.6,0
15163.0,18,2,70.68,3
15164.0,69,9,956.57,3
15165.0,373,1,134.65,0
15166.0,468,1,29.64,0
15167.0,321,5,975.45,0
15168.0,26,1,16.69,3
15169.0,382,2,138.65,0
15170.0,407,1,12.7,0
15171.0,331,1,18.85,0
15172.0,9,5,229.67000000000002,3
15173.0,381,7,236.11,0
15174.0,323,2,83.87,0
15175.0,72,1,17.03,3
15176.0,668,1,230.22,0
15177.0,426,1,98.36,0
15178.0,260,1,4.05,0
15179.0,18,13,937.91,3
15180.0,367,3,112.33,0
15181.0,66,5,37.75,3
15182.0,154,11,424.352,3
15183.0,548,3,143.76,0
15184.0,29,4,257.35,3
15185.0,70,1,48.88,3
15186.0,14,5,173.9,3
15187.0,2,16,275.9,3
15188.0,725,1,59.910000000000004,0
15189.0,1,46,1024.84,1
15190.0,434,1,90.49,0
15191.0,463,3,116.3,0
15192.0,120,5,222.62,3
15193.0,61,1,121.55,3
15194.0,3,28,1123.8,3
15195.0,3,1,2.75,3
15196.0,433,2,102.6,0
15197.0,11,6,154.28,3
15198.0,92,5,95.08,3
15199.0,59,10,219.0,3
15200.0,495,1,113.9,0
15201.0,87,7,174.22,3
15202.0,420,3,6001.49,1
15203.0,26,15,465.95,3
15204.0,357,1,21.64,0
15205.0,85,2,136.32999999999998,3
15206.0,10,4,24.15,3
15207.0,416,3,39.36,0
15208.0,1,6,229.18,3
15209.0,730,1,45.29,0
15210.0,225,3,317.73,3
15211.0,60,2,285.78,3
15212.0,241,2,34.13999999999999,3
15213.0,319,2,37.29,0
15214.0,2,8,266.37,3
15215.0,47,7,541.28,3
15216.0,88,2,93.81,3
15217.0,563,1,104.02,0
15218.0,11,22,1176.76,3
15219.0,176,2,131.22,3
15220.0,52,6,299.41,3
15221.0,366,4,288.4,0
15222.0,319,11,154.02,0
15223.0,226,5,139.23,3
15224.0,358,5,98.23,0
15225.0,234,1,79.35000000000001,3
15226.0,311,1,30.74,0
15227.0,37,9,534.35,3
15228.0,66,6,750.21,3
15229.0,586,1,14.450000000000001,0
15230.0,239,2,40.980000000000004,3
15231.0,621,1,26.07,0
15232.0,113,2,31.95,3
15233.0,401,1,4.95,0
15234.0,277,1,23.560000000000002,0
15235.0,218,16,524.02,3
15236.0,299,1,24.58,0
15237.0,2,4,249.52,3
15238.0,29,3,240.38,3
15239.0,10,2,96.42,3
15240.0,45,12,618.37,3
15241.0,67,11,306.86,3
15242.0,422,1,8.620000000000001,0
15243.0,74,2,190.19,3
15244.0,65,3,197.36,3
15245.0,134,8,276.01,3
15246.0,238,3,153.25,3
15247.0,122,3,41.73,3
15248.0,411,3,327.22,0
15249.0,32,18,1518.54,3
15250.0,641,1,3.75,0
15251.0,9,21,923.02,3
15252.0,36,5,299.18,3
15253.0,16,8,250.41,3
15254.0,127,3,217.63,3
15255.0,67,9,544.38,3
15256.0,149,2,18.900000000000002,3
15257.0,283,2,376.6,0
15258.0,169,2,191.68,3
15259.0,513,4,464.96,0
15260.0,100,25,1270.93,3
15261.0,135,4,326.21,3
15262.0,324,3,73.59,0
15263.0,107,1,35.49,3
15264.0,64,2,178.06,3
15265.0,151,4,696.78,3
15266.0,338,5,260.8,0
15267.0,22,5,20.189999999999998,3
15268.0,479,3,84.9,0
15269.0,24,3,251.03,3
15270.0,16,21,930.87,3
15271.0,7,24,1532.7,3
15272.0,57,6,1241.89,3
15273.0,600,1,1.06,0
15274.0,4,2,96.77,3
15275.0,38,1,133.54,3
15276.0,66,4,438.45,3
15277.0,47,2,51.76,3
15278.0,562,4,36.62,0
15279.0,355,5,365.77,0
15280.0,172,3,100.55,3
15281.0,59,16,1819.6299999999999,3
15282.0,570,1,35.33,0
15283.0,390,3,58.04,0
15284.0,500,1,4.95,0
15285.0,408,1,5.67,0
15286.0,50,1,13.350000000000001,3
15287.0,22,5,80.72,3
15288.0,43,10,493.43,3
15289.0,29,5,135.06,3
15290.0,5,26,813.39,3
15291.0,26,40,1297.1,1
15292.0,201,1,113.27,3
15293.0,666,1,29.15,0
15294.0,411,1,53.7,0
15295.0,654,1,103.97,0
15296.0,51,12,1727.76,3
15297.0,10,3,106.64,3
15298.0,2,23,968.8,3
15299.0,67,10,631.92,3
15300.0,64,1,80.14,3
15301.0,51,17,1054.77,3
15302.0,730,1,74.5,0
15303.0,290,3,317.44,0
15304.0,61,9,184.5,3
15305.0,555,1,17.15,0
15306.0,64,9,430.99,3
15307.0,96,1,80.95,3
15308.0,274,1,76.64,0
15309.0,611,4,170.1,0
15310.0,479,1,72.55,0
15311.0,1,208,11526.33,1
15312.0,75,12,449.67,3
15313.0,110,1,2.08,3
15314.0,199,3,86.88,3
15315.0,64,2,32.65,3
15316.0,327,1,1.65,0
15317.0,677,1,16.75,0
15318.0,4,1,19.330000000000002,3
15319.0,284,1,51.86,0
15320.0,44,1,110.29,3
15321.0,71,12,880.49,3
15322.0,86,2,307.6,3
15323.0,563,3,116.0,0
15324.0,701,1,18.47,0
15325.0,104,8,458.55,3
15326.0,334,5,334.36,0
15327.0,53,1,43.97,3
15328.0,408,1,19.71,0
15329.0,39,11,656.2,3
15330.0,32,2,7.29,3
15331.0,500,3,78.66,0
15332.0,366,6,394.97,0
15333.0,208,1,47.42,3
15334.0,157,3,147.29,3
15335.0,54,1,97.64,3
15336.0,402,1,74.4,0
15337.0,411,1,78.88,0
15338.0,677,1,143.05,0
15339.0,66,7,591.7,3
15340.0,562,1,11.1,0
15341.0,81,2,64.17,3
15342.0,130,1,56.839999999999996,3
15343.0,87,1,134.2,3
15344.0,1,3,196.54,3
15345.0,46,1,154.60999999999999,3
15346.0,333,3,121.32000000000001,0
15347.0,366,4,104.05,0
15348.0,72,1,19.02,3
15349.0,158,2,210.04999999999998,3
15350.0,373,2,73.15,0
15351.0,12,10,924.27,3
15352.0,549,1,99.15,0
15353.0,255,7,1068.73,3
15354.0,603,3,284.4,0
15355.0,29,2,85.60000000000001,3
15356.0,31,13,1384.01,3
15358.0,5,42,2107.51,1
15359.0,663,8,20.67,0
15360.0,40,1,30.57,3
15361.0,362,4,100.26,0
15362.0,449,2,144.48,0
15363.0,373,2,91.79,0
15364.0,96,2,57.36,3
15365.0,26,13,710.96,3
15366.0,75,7,272.21,3
15367.0,57,11,789.59,3
15368.0,21,2,39.89,3
15369.0,492,11,115.53999999999999,0
15370.0,41,8,519.65,3
15371.0,662,1,4.95,0
15372.0,137,8,106.42,3
15373.0,8,17,942.28,3
15374.0,129,2,18.41,3
15375.0,690,1,6.88,0
15376.0,40,3,335.8,3
15377.0,383,4,103.05,0
15378.0,463,2,22.7,0
15379.0,169,8,688.83,3
15380.0,9,11,264.87,3
15381.0,214,5,113.04,3
15382.0,15,12,1503.18,3
15384.0,170,4,234.79,3
15385.0,40,3,47.06,3
15386.0,186,1,42.98,3
15387.0,492,1,43.3,0
15388.0,270,1,20.63,0
15389.0,172,5,5.84,3
15390.0,396,2,147.51,0
15391.0,584,1,77.91,0
15392.0,5,7,372.34,3
15393.0,16,5,147.58,3
15394.0,10,11,808.31,3
15395.0,326,1,45.8,0
15396.0,113,2,57.09,3
15397.0,290,1,29.6,0
15398.0,16,2,196.72,3
15399.0,1,3,95.49,3
15400.0,92,8,79.0,3
15401.0,452,2,64.8,0
15402.0,149,6,434.28000000000003,3
15403.0,492,2,3.3200000000000003,0
15404.0,376,1,27.509999999999998,0
15405.0,189,2,130.97,3
15406.0,31,4,312.59,3
15407.0,34,4,588.4399999999999,3
15408.0,264,1,152.19,0
15409.0,721,1,28.65,0
15410.0,84,10,590.04,3
15411.0,26,4,397.36,3
15412.0,171,1,34.71,3
15413.0,692,5,86.72,0
15414.0,10,3,125.25,3
15415.0,313,1,83.24,0
15416.0,65,7,738.19,3
15417.0,85,1,52.46,3
15418.0,425,2,145.98,0
15419.0,25,1,10.489999999999998,3
15420.0,434,6,78.63,0
15421.0,59,10,837.99,3
15422.0,323,7,433.78000000000003,0
15423.0,38,3,73.13,3
15424.0,254,3,41.47,3
15425.0,400,4,448.62,0
15426.0,19,9,1081.26,3
15427.0,33,3,614.72,3
15428.0,15,4,208.84,3
15429.0,27,2,169.57,3
15430.0,468,2,142.4,0
15431.0,503,1,4.04,0
15432.0,23,2,70.93,3
15433.0,214,2,51.55,3
15434.0,8,11,434.32,3
15435.0,22,1,108.32000000000001,3
15436.0,12,3,650.53,3
15437.0,262,2,168.95,0
15438.0,131,1,88.44,3
15439.0,405,4,155.65,0
15440.0,55,3,145.0,3
15441.0,396,3,200.57,0
15442.0,249,1,9.9,3
15443.0,2,14,1828.07,3
15444.0,9,2,606.33,3
15445.0,264,2,68.95,0
15446.0,377,3,229.94,0
15447.0,331,5,113.97,0
15448.0,313,2,150.76,0
15449.0,26,3,114.07000000000001,3
15450.0,30,1,65.18,3
15451.0,434,2,184.36,0
15452.0,30,6,484.07,3
15453.0,2,7,712.8100000000001,3
15454.0,362,2,117.36,0
15455.0,598,1,25.5,0
15456.0,283,10,459.48,3
15457.0,262,1,109.19,0
15458.0,25,2,17.27,3
15459.0,417,2,23.82,0
15460.0,354,1,161.54,0
15461.0,461,2,3.79,0
15462.0,94,4,91.85,3
15463.0,29,1,12.99,3
15464.0,338,1,656.91,0
15465.0,20,32,1349.66,1
15466.0,85,4,583.4,3
15467.0,9,3,117.43,3
15468.0,51,3,259.15,3
15469.0,50,3,226.15,3
15470.0,576,1,1.26,0
15471.0,2,3,333.02,3
15472.0,113,1,173.98,3
15473.0,14,8,37.3,3
15474.0,596,1,74.87,0
15475.0,77,1,52.98,3
15476.0,380,4,224.85,0
15477.0,650,1,3.1999999999999997,0
15478.0,40,3,221.18,3
15479.0,733,1,45.4,0
15480.0,116,5,3414.7,3
15481.0,401,1,65.76,0
15482.0,16,19,538.52,3
15483.0,161,10,421.98,3
15484.0,1,6,520.04,3
15485.0,30,7,509.06,3
15486.0,527,1,2.55,0
15487.0,680,1,34.47,0
15488.0,93,5,35.44,3
15489.0,23,8,380.12,3
15490.0,430,1,81.4,0
15491.0,95,6,599.89,3
15492.0,28,2,88.86,3
15493.0,33,9,2637.84,3
15494.0,21,5,802.38,3
15495.0,379,1,39.35,0
15496.0,631,1,58.089999999999996,0
15497.0,18,9,454.05,3
15498.0,3,44,2894.17,1
15499.0,724,1,117.45,0
15500.0,8,4,310.17,3
15501.0,405,2,220.39,0
15502.0,16,14,4645.04,1
15503.0,363,2,241.48,0
15504.0,81,4,207.68,3
15505.0,53,5,228.15,3
15506.0,23,6,517.18,3
15507.0,172,1,178.2,3
15508.0,189,6,312.12,3
15509.0,380,1,111.19,0
15510.0,331,1,125.0,0
15511.0,12,5,630.24,3
15512.0,156,4,93.66,3
15513.0,33,35,2726.11,1
15514.0,12,18,677.16,3
15515.0,387,1,20.12,0
15516.0,45,3,41.68,3
15517.0,233,1,48.81,3
15518.0,64,15,1150.26,3
15519.0,383,2,109.19,0
15520.0,2,1,31.04,3
15521.0,40,16,1347.78,3
15522.0,33,2,53.29,3
15523.0,84,16,526.67,3
15524.0,25,2,192.2,3
15525.0,2,4,437.69,3
15526.0,33,2,21.979999999999997,3
15527.0,19,23,1206.23,3
15528.0,254,1,67.8,3
15529.0,23,12,1366.08,3
15530.0,22,5,372.85,3
15531.0,8,2,664.76,3
15532.0,25,10,2292.05,3
15533.0,19,3,335.48,3
15534.0,726,1,29.9,0
15535.0,173,6,590.98,3
15536.0,409,1,23.79,0
15537.0,163,1,92.69,3
15538.0,538,6,104.39999999999999,0
15539.0,7,1,55.09,3
15540.0,11,2,48.15,3
15541.0,114,1,60.730000000000004,3
15542.0,512,3,610.21,0
15543.0,288,2,121.85,0
15544.0,9,20,828.52,3
15545.0,54,2,214.3,3
15546.0,607,2,65.4,0
15547.0,7,26,3623.9900000000002,1
15548.0,596,1,74.64,0
15549.0,77,8,559.05,3
15550.0,4,12,645.67,3
15551.0,37,7,450.37,3
15552.0,217,2,66.43,3
15553.0,60,1,130.83,3
15554.0,278,1,67.35,0
15555.0,12,36,3173.1,1
15556.0,24,1,55.489999999999995,3
15557.0,29,1,70.4,3
15558.0,639,1,105.00999999999999,0
15559.0,568,1,230.6,0
15560.0,398,2,26.44,0
15561.0,12,8,286.18,3
15562.0,352,3,72.08,0
15563.0,22,7,488.78,3
15564.0,463,2,8.870000000000001,0
15565.0,50,2,36.53,3
15566.0,393,2,25.73,0
15567.0,19,1,22.65,3
15568.0,3,3,135.49,3
15569.0,104,10,339.55,3
15570.0,7,25,2728.8,1
15571.0,12,14,1514.95,3
15572.0,5,10,1216.37,3
15573.0,32,5,595.7,3
15574.0,178,6,568.51,3
15575.0,620,1,15.55,0
15576.0,38,1,156.95,3
15577.0,151,5,202.35999999999999,3
15578.0,162,1,31.05,3
15579.0,69,5,533.69,3
15580.0,377,8,550.17,0
15581.0,121,38,4670.389999999999,1
15582.0,25,3,105.47,3
15583.0,376,1,73.26,0
15584.0,24,6,702.36,3
15585.0,177,1,70.19,3
15586.0,593,3,60.04,0
15587.0,50,7,40.620000000000005,3
15588.0,678,1,24.15,0
15589.0,256,3,106.99000000000001,3
15590.0,382,5,219.96,0
15591.0,583,3,31.950000000000003,0
15592.0,47,1,37.550000000000004,3
15593.0,71,1,16.65,3
15594.0,16,5,325.37,3
15595.0,488,1,8.8,0
15596.0,101,9,617.76,3
15597.0,35,2,83.9,3
15598.0,53,2,78.82,3
15599.0,27,3,161.57,3
15600.0,428,4,253.09,0
15601.0,11,30,2085.66,1
15602.0,8,16,317.78000000000003,3
15603.0,79,2,3.51,3
15604.0,52,1,26.240000000000002,3
15605.0,36,9,469.24,3
15606.0,61,17,565.21,3
15607.0,337,9,254.65,0
15608.0,28,5,289.02,3
15609.0,184,1,71.14,3
15610.0,52,1,11.24,3
15611.0,10,26,575.43,3
15612.0,36,2,36.85,3
15613.0,610,1,46.18,0
15614.0,438,4,275.74,0
15615.0,10,47,2282.92,1
15616.0,438,1,91.09,0
15617.0,396,3,134.75,0
15618.0,33,4,114.791,3
15619.0,11,1,13.25,3
15620.0,57,4,447.28,3
15621.0,4,4,33.06,3
15622.0,43,17,1543.13,3
15623.0,141,8,418.22,3
15624.0,117,4,124.31,3
15625.0,104,9,244.05,3
15626.0,75,3,131.17,3
15627.0,457,2,39.25,0
15628.0,5,17,756.89,3
15629.0,450,4,221.7,0
15630.0,45,3,214.63,3
15631.0,642,1,87.52,0
15632.0,16,8,450.22,3
15633.0,509,13,594.28,0
15634.0,17,2,124.0,3
15635.0,396,1,37.7,0
15636.0,90,4,206.43,3
15637.0,53,5,125.86,3
15638.0,379,6,84.4,0
15639.0,134,3,209.95,3
15640.0,4,29,2095.75,1
15641.0,105,12,619.0600000000001,3
15642.0,730,1,2.5,0
15643.0,192,3,195.79,3
15644.0,166,4,416.29,3
15645.0,19,3,227.12,3
15646.0,158,5,157.94,3
15647.0,415,1,18.6,0
15648.0,204,2,108.55,3
15649.0,336,4,64.95,0
15650.0,522,2,175.06,0
15651.0,37,5,124.25,3
15652.0,91,5,426.54,3
15653.0,93,2,5.4399999999999995,3
15654.0,9,2,64.49,3
15655.0,243,1,105.13,3
15656.0,45,4,207.32999999999998,3
15657.0,23,1,1.25,3
15658.0,190,8,534.96,3
15659.0,44,3,118.68,3
15660.0,25,15,343.06,3
15661.0,317,8,118.64,0
15662.0,661,2,45.4,0
15663.0,106,1,22.59,3
15664.0,51,4,204.73,3
15665.0,168,5,641.1,3
15666.0,472,2,136.73,0
15667.0,40,1,20.22,3
15668.0,218,1,1.06,3
15669.0,40,4,106.0,3
15670.0,297,2,74.45,0
15671.0,19,7,188.47,3
15672.0,725,1,20.65,0
15673.0,88,9,731.79,3
15674.0,73,13,1482.21,3
15675.0,81,4,112.46,3
15676.0,19,3,645.56,3
15677.0,49,3,253.66,3
15678.0,53,3,263.92,3
15679.0,24,4,121.48,3
15680.0,9,10,702.52,3
15681.0,25,14,252.94,3
15682.0,599,2,53.53,0
15683.0,117,2,62.77,3
15684.0,547,3,54.05,0
15685.0,450,1,29.970000000000002,0
15686.0,420,1,1.25,0
15687.0,9,9,705.21,3
15688.0,419,1,64.37,0
15689.0,120,3,85.59,3
15690.0,4,2,12.98,3
15691.0,252,4,47.4,3
15692.0,28,1,22.85,3
15693.0,659,1,1.25,0
15694.0,1,24,650.22,3
15695.0,267,4,231.26,0
15696.0,33,13,1038.51,3
15697.0,690,1,48.25,0
15698.0,624,1,1.9,0
15699.0,18,1,111.25999999999999,3
15700.0,172,2,252.28,3
15701.0,2,4,684.52,3
15702.0,476,2,102.48,0
15703.0,265,1,14.65,0
15704.0,140,6,648.17,3
15705.0,201,1,36.3,3
15706.0,64,4,281.94,3
15707.0,35,4,464.24,3
15708.0,41,9,1400.47,3
15709.0,284,2,124.69999999999999,0
15710.0,417,1,270.98,0
15711.0,557,2,84.45,0
15712.0,9,12,648.19,3
15713.0,143,4,223.82,3
15714.0,12,5,141.19,3
15715.0,556,5,155.36,0
15716.0,146,11,770.5600000000001,3
15717.0,234,5,81.35,3
15718.0,540,1,90.92,0
15719.0,33,31,4286.9800000000005,1
15720.0,24,2,420.27,3
15721.0,12,1,174.37,3
15722.0,36,11,639.35,3
15723.0,365,4,341.99,0
15724.0,201,3,53.15,3
15725.0,15,1,84.84,3
15726.0,390,1,111.28,0
15727.0,17,15,2446.91,3
15728.0,380,2,49.6,0
15729.0,213,3,52.95,3
15730.0,66,5,339.54,3
15731.0,554,1,8.9,0
15732.0,212,10,218.54,3
15733.0,283,1,43.5,0
15734.0,115,4,494.04,3
15735.0,421,1,61.3,0
15736.0,435,2,327.83,0
15737.0,15,8,273.05,3
15738.0,19,41,975.08,1
15739.0,66,1,20.19,3
15740.0,49,1,22.25,3
15741.0,458,2,48.44,0
15742.0,619,1,145.17,0
15743.0,16,4,403.68,3
15744.0,78,1,0.8699999999999999,3
15745.0,19,4,266.74,3
15746.0,134,1,41.54,3
15747.0,13,9,518.04,3
15748.0,40,3,129.06,3
15749.0,235,3,30.439999999999998,3
15750.0,3,18,1712.181,3
15751.0,461,11,622.43,0
15752.0,40,9,1111.78,3
15753.0,305,1,0.55,0
15754.0,51,9,473.25,3
15755.0,10,17,1020.79,3
15756.0,61,4,470.68,3
15757.0,66,6,710.52,3
15758.0,25,1,39.85,3
15759.0,218,7,80.29,3
15760.0,631,2,13916.34,1
15761.0,443,1,36.45,0
15762.0,65,2,148.07,3
15763.0,32,2,406.22,3
15764.0,88,8,690.68,3
15765.0,667,1,67.39,0
15766.0,64,3,87.14,3
15768.0,116,34,6276.23,1
15769.0,7,46,426.34999999999997,1
15770.0,613,1,108.5,0
15771.0,604,3,93.39,0
15772.0,418,1,72.32,0
15773.0,6,2,90.71000000000001,3
15774.0,69,6,533.92,3
15775.0,245,2,17.87,3
15776.0,133,1,75.31,3
15777.0,241,7,175.26,3
15778.0,431,1,78.65,0
15779.0,463,2,66.84,0
15780.0,184,3,120.57000000000001,3
15781.0,25,3,79.35,3
15782.0,10,4,296.4,3
15783.0,11,1,48.11,3
15784.0,468,2,171.73999999999998,0
15785.0,33,16,603.27,3
15786.0,46,5,1387.48,3
15787.0,26,3,431.14,3
15788.0,509,1,68.26,0
15789.0,358,6,253.51,0
15790.0,10,1,117.75,3
15791.0,44,5,445.09,3
15792.0,400,2,138.91,0
15793.0,15,8,77.03999999999999,3
15794.0,736,2,50.65,0
15795.0,150,8,364.58,3
15796.0,1,17,1202.28,3
15797.0,113,6,40.06,3
15798.0,493,3,201.48000000000002,0
15799.0,76,4,346.8,3
15800.0,107,7,618.62,3
15801.0,46,3,189.71,3
15802.0,143,1,451.42,3
15803.0,51,4,145.17,3
15804.0,1,13,972.15,3
15805.0,23,30,1440.04,1
15806.0,46,3,62.13,3
15807.0,50,5,229.12,3
15808.0,306,21,2622.83,1
15809.0,36,7,504.92,3
15810.0,79,8,429.72,3
15811.0,22,7,895.1,3
15812.0,107,12,418.99,3
15813.0,208,2,151.0,3
15814.0,17,6,313.98,3
15815.0,64,5,105.86,3
15816.0,542,2,40.65,0
15817.0,421,3,455.16,0
15818.0,588,1,20.17,0
15819.0,49,10,496.05,3
15820.0,320,1,38.24,0
15821.0,44,2,229.18,3
15822.0,3,6,185.7,3
15823.0,372,3,564.96,0
15824.0,453,2,67.33,0
15825.0,172,1,176.79,3
15826.0,56,4,350.21,3
15827.0,73,28,1038.76,3
15828.0,375,1,336.24,0
15829.0,99,2,53.69,3
15830.0,38,1,113.64,3
15831.0,58,3,177.13,3
15832.0,254,1,124.75,3
15833.0,738,1,19.35,0
15834.0,70,7,1457.91,3
15835.0,44,4,153.65,3
15836.0,50,1,92.44,3
15837.0,65,2,193.1,3
15838.0,11,34,381.72,3
15839.0,33,3,131.96,3
15840.0,59,2,52.949999999999996,3
15841.0,73,9,163.98,3
15842.0,393,2,85.23,0
15843.0,304,1,57.15,0
15844.0,46,1,19.73,3
15845.0,18,11,559.84,3
15846.0,385,1,52.69,0
15847.0,38,5,172.34,3
15848.0,622,1,112.78999999999999,0
15850.0,19,6,626.58,3
15851.0,527,1,15.940000000000001,0
15852.0,187,3,157.61,3
15853.0,52,1,44.08,3
15854.0,4,21,863.16,3
15855.0,137,6,181.74,3
15856.0,4,52,2111.35,1
15857.0,19,2,30.97,3
15858.0,16,13,1129.53,3
15859.0,432,1,108.64,0
15860.0,41,17,1135.45,3
15861.0,12,12,1398.75,3
15862.0,8,13,1365.56,3
15863.0,26,5,240.8,3
15864.0,22,7,58.24,3
15865.0,41,5,534.86,3
15866.0,101,1,155.61,3
15867.0,5,31,3461.27,1
15868.0,583,1,10.07,0
15869.0,277,3,76.57000000000001,0
15870.0,33,4,413.82,3
15871.0,437,1,33.099999999999994,0
15872.0,15,4,422.2,3
15873.0,500,4,1.7,0
15874.0,64,21,2295.02,3
15875.0,646,1,40.67,0
15876.0,409,2,40.72,0
15877.0,2,2,238.51,3
15878.0,562,2,111.83,0
15879.0,404,4,595.83,0
15880.0,369,1,213.62,0
15881.0,312,5,96.19,0
15882.0,199,8,114.25,3
15883.0,2,2,144.78,3
15884.0,432,2,30.46,0
15885.0,93,15,486.42,3
15886.0,60,4,207.14,3
15887.0,407,3,100.07000000000001,0
15888.0,81,3,147.62,3
15889.0,157,8,840.59,3
15890.0,395,5,125.53,0
15891.0,227,1,163.34,3
15892.0,669,1,104.98,0
15893.0,482,1,1.06,0
15894.0,253,2,77.19,3
15895.0,150,1,21.83,3
15897.0,194,2,47.05,3
15898.0,1,25,2241.36,1
15899.0,369,1,16.5,0
15900.0,24,4,257.88,3
15901.0,17,7,341.11,3
15902.0,380,1,38.69,0
15903.0,10,12,287.71,3
15904.0,8,1,88.6,3
15905.0,543,1,60.89,0
15906.0,20,10,852.21,3
15907.0,4,3,576.41,3
15908.0,491,2,133.44,0
15909.0,174,1,13.02,3
15910.0,1,15,1104.9,3
15911.0,624,8,723.65,0
15912.0,178,9,261.47,3
15913.0,534,1,2.1,0
15914.0,378,2,45.12,0
15915.0,402,1,197.56,0
15916.0,16,13,1114.93,3
15917.0,248,5,369.71,3
15918.0,191,3,173.52,3
15919.0,20,2,310.6,3
15920.0,154,9,326.21999999999997,3
15921.0,173,4,330.68,3
15922.0,373,1,48.5,0
15923.0,373,1,59.11,0
15924.0,731,1,53.46,0
15925.0,194,1,34.75,3
15926.0,542,1,7.26,0
15927.0,647,1,45.02,0
15928.0,656,1,24.6,0
15929.0,644,1,4.95,0
15930.0,67,1,84.48,3
15931.0,428,1,67.4,0
15932.0,4,8,171.67,3
15933.0,21,3,158.04,3
15934.0,418,2,51.35,0
15935.0,239,2,327.54,3
15936.0,379,2,55.76,0
15937.0,64,1,16.6,3
15938.0,112,9,86.98,3
15939.0,90,16,298.86,3
15940.0,311,1,8.95,0
15941.0,637,1,40.5,0
15942.0,134,1,37.21,3
15943.0,650,2,20.79,0
15944.0,277,4,144.95,0
15945.0,365,4,105.22000000000001,0
15946.0,503,3,66.0,0
15947.0,83,1,116.64,3
15948.0,8,3,241.09,3
15949.0,17,2,34.67,3
15950.0,32,10,1184.76,3
15951.0,9,3,239.03,3
15952.0,34,4,275.5,3
15953.0,15,18,564.88,3
15954.0,589,1,34.0,0
15955.0,24,22,978.63,3
15956.0,551,2,36.9,0
15957.0,32,3,356.15,3
15958.0,74,4,210.81,3
15959.0,682,3,271.21,0
15960.0,374,4,92.3,0
15961.0,379,1,157.18,0
15962.0,449,1,90.97,0
15963.0,20,2,67.48,3
15964.0,663,1,70.01,0
15965.0,17,13,828.22,3
15966.0,451,1,53.61,0
15967.0,23,12,1481.03,3
15968.0,388,1,206.04,0
15969.0,3,5,244.68,3
15970.0,304,2,69.59,0
15971.0,18,18,106.2,3
15972.0,456,5,724.3100000000001,0
15973.0,367,3,56.46,0
15974.0,39,7,496.24,3
15975.0,84,1,51.440000000000005,3
15976.0,165,6,961.6,3
15977.0,17,2,194.96,3
15978.0,77,3,292.45,3
15979.0,603,1,28.25,0
15980.0,89,7,234.38,3
15981.0,25,21,764.03,3
15982.0,605,1,154.49,0
15983.0,22,8,556.35,3
15984.0,3,30,1835.74,1
15985.0,123,7,188.20000000000002,3
15986.0,30,2,36.06,3
15987.0,12,8,365.84000000000003,3
15988.0,19,3,358.23,3
15989.0,376,2,269.83,0
15990.0,44,7,498.01,3
15991.0,534,1,41.0,0
15992.0,4,3,136.9,3
15993.0,9,7,1217.28,3
15994.0,55,3,374.82,3
15995.0,414,1,304.46999999999997,0
15996.0,88,7,626.66,3
15998.0,37,16,3664.79,1
15999.0,736,1,0.85,0
16000.0,3,3,30.11,3
16001.0,381,1,67.49,0
16002.0,625,1,118.58,0
