CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16993.0,464,2,222.9,0,Low-Value Inactive
16996.0,30,9,206.65,3,Mid-Value
16997.0,288,3,23.4,0,Low-Value Inactive
16998.0,150,5,23.4,3,Mid-Value
16999.0,23,2,55.83,3,Mid-Value
17000.0,396,2,48.92,0,Low-Value Inactive
17001.0,1,19,806.98,3,Mid-Value
17002.0,86,7,281.84,3,Mid-Value
17003.0,402,4,232.05,0,Low-Value Inactive
17004.0,46,4,176.75,3,Mid-Value
17005.0,471,2,32.11,0,Low-Value Inactive
17006.0,5,8,425.07,3,Mid-Value
17007.0,51,7,237.3,3,Mid-Value
17008.0,429,1,3.39,0,Low-Value Inactive
17009.0,551,1,19.0,0,Low-Value Inactive
17010.0,18,1,28.05,3,Mid-Value
17011.0,30,3,45.78,3,Mid-Value
17012.0,725,1,79.24,0,Low-Value Inactive
17014.0,8,3,214.18,3,Mid-Value
17015.0,29,3,303.57,3,Mid-Value
17016.0,577,1,154.51,0,Low-Value Inactive
17017.0,3,29,695.51,3,Mid-Value
17018.0,41,6,215.82,3,Mid-Value
17019.0,11,11,1305.64,3,Mid-Value
17020.0,542,2,111.78999999999999,0,Low-Value Inactive
17021.0,442,6,139.49,0,Low-Value Inactive
17022.0,31,2,40.36,3,Mid-Value
17023.0,417,3,126.92999999999999,0,Low-Value Inactive
17024.0,45,3,4.15,3,Mid-Value
17025.0,61,5,62.28,3,Mid-Value
17026.0,185,3,18.24,3,Mid-Value
17027.0,79,9,610.21,3,Mid-Value
17028.0,581,3,327.19,0,Low-Value Inactive
17029.0,111,7,66.66,3,Mid-Value
17030.0,64,1,29.28,3,Mid-Value
17031.0,12,6,90.1,3,Mid-Value
17032.0,548,8,764.59,0,Low-Value Inactive
17033.0,86,4,128.59,3,Mid-Value
17034.0,16,5,169.02,3,Mid-Value
17035.0,246,4,111.55,3,Mid-Value
17036.0,383,1,59.15,0,Low-Value Inactive
17037.0,88,1,207.26,3,Mid-Value
17038.0,30,2,201.91,3,Mid-Value
17039.0,604,1,172.94,0,Low-Value Inactive
17040.0,138,2,51.199999999999996,3,Mid-Value
17041.0,27,6,274.61,3,Mid-Value
17042.0,3,5,176.68,3,Mid-Value
17043.0,32,8,680.74,3,Mid-Value
17044.0,25,12,550.64,3,Mid-Value
17045.0,113,5,292.46000000000004,3,Mid-Value
17046.0,157,5,150.67,3,Mid-Value
17047.0,85,6,493.64,3,Mid-Value
17048.0,118,7,292.73,3,Mid-Value
17049.0,3,19,2436.88,3,Mid-Value
17050.0,96,11,1221.09,3,Mid-Value
17051.0,194,4,272.43,3,Mid-Value
17052.0,28,1,159.35999999999999,3,Mid-Value
17053.0,131,1,58.489999999999995,3,Mid-Value
17054.0,28,5,396.03000000000003,3,Mid-Value
17055.0,446,1,85.3,0,Low-Value Inactive
17056.0,738,1,33.0,0,Low-Value Inactive
17057.0,596,1,147.07,0,Low-Value Inactive
17058.0,82,3,233.45,3,Mid-Value
17059.0,30,9,1948.99,3,Mid-Value
17060.0,266,1,8.86,0,Low-Value Inactive
17061.0,74,11,503.62,3,Mid-Value
17062.0,314,6,274.94,0,Low-Value Inactive
17063.0,21,13,517.98,3,Mid-Value
17064.0,59,3,226.69,3,Mid-Value
17065.0,638,2,40.6,0,Low-Value Inactive
17066.0,726,1,48.92,0,Low-Value Inactive
17067.0,725,3,28.07,0,Low-Value Inactive
17068.0,12,47,2468.81,1,High-Value Loyal
17069.0,28,14,748.39,3,Mid-Value
17070.0,114,2,244.42,3,Mid-Value
17071.0,28,13,728.55,3,Mid-Value
17072.0,625,1,36.87,0,Low-Value Inactive
17073.0,18,4,543.5,3,Mid-Value
17074.0,563,1,41.2,0,Low-Value Inactive
17075.0,18,10,780.15,3,Mid-Value
17076.0,36,6,212.71,3,Mid-Value
17077.0,578,1,8.5,0,Low-Value Inactive
17078.0,36,2,16.87,3,Mid-Value
17079.0,78,1,9.9,3,Mid-Value
17080.0,22,7,117.42,3,Mid-Value
17081.0,25,6,717.79,3,Mid-Value
17082.0,33,6,565.05,3,Mid-Value
17083.0,109,9,280.22,3,Mid-Value
17084.0,35,3,774.86,3,Mid-Value
17085.0,123,28,2797.21,1,High-Value Loyal
17086.0,7,6,207.45,3,Mid-Value
17087.0,738,1,38.44,0,Low-Value Inactive
17088.0,28,4,438.04,3,Mid-Value
17089.0,386,1,15.4,0,Low-Value Inactive
17090.0,4,13,247.17,3,Mid-Value
17091.0,3,19,1362.64,3,Mid-Value
17092.0,50,11,915.6,3,Mid-Value
17093.0,593,1,39.69,0,Low-Value Inactive
17094.0,322,2,37.15,0,Low-Value Inactive
17095.0,23,7,452.22,3,Mid-Value
17096.0,15,11,796.36,3,Mid-Value
17097.0,2,9,645.8,3,Mid-Value
17098.0,382,3,110.38,0,Low-Value Inactive
17099.0,533,1,127.12,0,Low-Value Inactive
17100.0,18,2,126.32,3,Mid-Value
17101.0,10,7,253.55,3,Mid-Value
17102.0,262,1,12.75,0,Low-Value Inactive
17103.0,722,1,53.980000000000004,0,Low-Value Inactive
17104.0,424,1,86.39,0,Low-Value Inactive
17105.0,159,2,175.01,3,Mid-Value
17106.0,389,1,232.24,0,Low-Value Inactive
17107.0,33,10,2155.56,3,Mid-Value
17108.0,664,1,47.25,0,Low-Value Inactive
17109.0,29,8,342.29,3,Mid-Value
17110.0,165,3,209.15,3,Mid-Value
17111.0,47,2,78.72,3,Mid-Value
17112.0,503,1,93.77,0,Low-Value Inactive
17113.0,574,6,651.85,0,Low-Value Inactive
17114.0,6,8,630.48,3,Mid-Value
17115.0,8,7,599.86,3,Mid-Value
17116.0,648,1,72.13,0,Low-Value Inactive
17117.0,288,1,35.7,0,Low-Value Inactive
17118.0,318,1,13.579999999999998,0,Low-Value Inactive
17119.0,3,2,125.26,3,Mid-Value
17120.0,233,1,79.13,3,Mid-Value
17121.0,403,1,44.839999999999996,0,Low-Value Inactive
17122.0,119,4,51.71,3,Mid-Value
17123.0,162,3,84.39,3,Mid-Value
17124.0,185,1,105.29,3,Mid-Value
17125.0,50,1,116.14,3,Mid-Value
17126.0,152,9,946.0,3,Mid-Value
17127.0,429,5,151.94,0,Low-Value Inactive
17128.0,335,1,55.79,0,Low-Value Inactive
17129.0,520,1,13.45,0,Low-Value Inactive
17131.0,5,5,471.6,3,Mid-Value
17132.0,452,2,221.77,0,Low-Value Inactive
17133.0,16,12,112.86,3,Mid-Value
17134.0,107,3,200.6,3,Mid-Value
17135.0,16,10,432.37,3,Mid-Value
17136.0,662,1,39.26,0,Low-Value Inactive
17137.0,416,6,355.97,0,Low-Value Inactive
17138.0,276,7,1009.11,3,Mid-Value
17139.0,16,25,2923.29,1,High-Value Loyal
17140.0,247,1,45.45,3,Mid-Value
17141.0,418,4,485.91,0,Low-Value Inactive
17142.0,239,4,583.15,3,Mid-Value
17143.0,417,2,390.55,0,Low-Value Inactive
17144.0,1,2,253.24,3,Mid-Value
17145.0,513,4,508.58,0,Low-Value Inactive
17146.0,106,13,1348.9,3,Mid-Value
17147.0,23,9,548.58,3,Mid-Value
17148.0,52,1,14.58,3,Mid-Value
17149.0,451,1,47.7,0,Low-Value Inactive
17150.0,377,6,461.84,0,Low-Value Inactive
17151.0,735,1,22.3,0,Low-Value Inactive
17152.0,195,4,59.660000000000004,3,Mid-Value
17153.0,24,1,39.05,3,Mid-Value
17154.0,75,1,25.46,3,Mid-Value
17155.0,18,7,138.96,3,Mid-Value
17156.0,492,1,80.52,0,Low-Value Inactive
17157.0,8,19,417.0,3,Mid-Value
17158.0,32,5,401.54,3,Mid-Value
17159.0,22,5,361.21,3,Mid-Value
17160.0,31,17,1059.96,3,Mid-Value
17161.0,444,1,132.43,0,Low-Value Inactive
17162.0,29,10,398.32,3,Mid-Value
17163.0,22,4,50.01,3,Mid-Value
17164.0,33,7,358.32,3,Mid-Value
17165.0,284,6,430.5,0,Low-Value Inactive
17166.0,39,2,37.38,3,Mid-Value
17167.0,380,3,247.29,0,Low-Value Inactive
17168.0,499,1,68.85,0,Low-Value Inactive
17169.0,58,3,228.16,3,Mid-Value
17170.0,374,2,13.77,0,Low-Value Inactive
17171.0,289,2,101.72,0,Low-Value Inactive
17172.0,79,3,39.02,3,Mid-Value
17173.0,5,8,319.5,3,Mid-Value
17174.0,218,1,6.65,3,Mid-Value
17175.0,44,4,257.97,3,Mid-Value
17176.0,202,3,97.42,3,Mid-Value
17177.0,505,1,98.55,0,Low-Value Inactive
17178.0,731,1,164.64000000000001,0,Low-Value Inactive
17179.0,178,6,362.45,3,Mid-Value
17180.0,56,11,798.97,3,Mid-Value
17181.0,57,3,130.6,3,Mid-Value
17182.0,423,2,35.7,0,Low-Value Inactive
17183.0,8,6,294.37,3,Mid-Value
17184.0,569,2,55.33,0,Low-Value Inactive
17185.0,592,3,87.81,0,Low-Value Inactive
17186.0,47,2,1.44,3,Mid-Value
17187.0,227,2,61.879999999999995,3,Mid-Value
17188.0,11,13,460.21,3,Mid-Value
17189.0,106,5,279.27,3,Mid-Value
17190.0,59,7,766.52,3,Mid-Value
17191.0,28,15,1428.6200000000001,3,Mid-Value
17192.0,536,1,60.72,0,Low-Value Inactive
17193.0,36,9,118.07000000000001,3,Mid-Value
17194.0,274,3,222.4,0,Low-Value Inactive
17195.0,655,1,49.49,0,Low-Value Inactive
17196.0,428,1,229.95,0,Low-Value Inactive
17197.0,30,1,159.76,3,Mid-Value
17198.0,24,3,278.14,3,Mid-Value
17199.0,582,1,7.05,0,Low-Value Inactive
17200.0,387,4,53.730000000000004,0,Low-Value Inactive
17201.0,54,4,434.46,3,Mid-Value
17202.0,421,1,23.5,0,Low-Value Inactive
17203.0,36,10,508.74,3,Mid-Value
17204.0,175,9,710.06,3,Mid-Value
17205.0,54,3,30.08,3,Mid-Value
17206.0,53,1,19.52,3,Mid-Value
17207.0,652,1,121.72,0,Low-Value Inactive
17208.0,396,1,43.74,0,Low-Value Inactive
17209.0,649,3,100.5,0,Low-Value Inactive
17210.0,393,1,71.28999999999999,0,Low-Value Inactive
17211.0,27,13,1058.08,3,Mid-Value
17212.0,253,3,50.7,3,Mid-Value
17213.0,40,13,1048.85,3,Mid-Value
17214.0,60,6,538.17,3,Mid-Value
17215.0,464,1,27.7,0,Low-Value Inactive
17216.0,554,1,41.4,0,Low-Value Inactive
17217.0,234,2,78.15,3,Mid-Value
17218.0,4,18,1322.08,3,Mid-Value
17219.0,32,2,84.79,3,Mid-Value
17220.0,24,21,1609.67,3,Mid-Value
17221.0,7,5,284.75,3,Mid-Value
17222.0,65,6,341.49,3,Mid-Value
17223.0,310,3,295.05,0,Low-Value Inactive
17224.0,501,1,57.14,0,Low-Value Inactive
17225.0,582,1,16.3,0,Low-Value Inactive
17226.0,309,3,153.14,0,Low-Value Inactive
17227.0,19,12,139.58,3,Mid-Value
17228.0,16,13,593.58,3,Mid-Value
17229.0,96,2,94.42,3,Mid-Value
17230.0,264,18,849.71,3,Mid-Value
17231.0,12,25,3475.83,1,High-Value Loyal
17232.0,3,2,91.88,3,Mid-Value
17233.0,35,3,164.77,3,Mid-Value
17234.0,183,1,51.77,3,Mid-Value
17235.0,25,8,246.51999999999998,3,Mid-Value
17236.0,13,12,561.55,3,Mid-Value
17237.0,11,4,246.55,3,Mid-Value
17238.0,3,32,3140.28,1,High-Value Loyal
17239.0,313,4,102.95,0,Low-Value Inactive
17240.0,596,1,11.35,0,Low-Value Inactive
17241.0,385,12,793.03,0,Low-Value Inactive
17242.0,108,5,180.29,3,Mid-Value
17243.0,1,69,4553.62,1,High-Value Loyal
17244.0,53,5,298.22,3,Mid-Value
17245.0,205,2,47.24,3,Mid-Value
17246.0,547,2,22.41,0,Low-Value Inactive
17247.0,15,1,178.41,3,Mid-Value
17248.0,120,2,231.68,3,Mid-Value
17249.0,429,1,39.75,0,Low-Value Inactive
17250.0,4,2,169.25,3,Mid-Value
17251.0,363,3,268.82,0,Low-Value Inactive
17252.0,117,2,236.29,3,Mid-Value
17253.0,18,1,101.06,3,Mid-Value
17254.0,5,3,234.49,3,Mid-Value
17255.0,41,4,379.68,3,Mid-Value
17256.0,107,5,67.36,3,Mid-Value
17257.0,436,2,27.75,0,Low-Value Inactive
17258.0,397,2,142.85,0,Low-Value Inactive
17259.0,148,6,631.57,3,Mid-Value
17260.0,411,1,61.150000000000006,0,Low-Value Inactive
17261.0,510,1,104.49,0,Low-Value Inactive
17262.0,52,11,91.51,3,Mid-Value
17263.0,208,1,46.26,3,Mid-Value
17264.0,424,1,121.14,0,Low-Value Inactive
17265.0,139,2,282.79,3,Mid-Value
17266.0,2,5,336.16,3,Mid-Value
17267.0,127,2,128.83,3,Mid-Value
17268.0,108,11,73.89,3,Mid-Value
17269.0,386,1,287.38,0,Low-Value Inactive
17270.0,469,2,132.39000000000001,0,Low-Value Inactive
17271.0,736,1,137.47,0,Low-Value Inactive
17272.0,42,4,211.85,3,Mid-Value
17273.0,424,1,20.9,0,Low-Value Inactive
17274.0,35,2,217.63,3,Mid-Value
17275.0,383,1,85.19,0,Low-Value Inactive
17276.0,402,1,150.14,0,Low-Value Inactive
17277.0,228,2,231.26,3,Mid-Value
17278.0,241,2,75.9,3,Mid-Value
17279.0,58,1,60.629999999999995,3,Mid-Value
17280.0,438,1,10.08,0,Low-Value Inactive
17281.0,374,6,16.9,0,Low-Value Inactive
17282.0,130,5,526.9399999999999,3,Mid-Value
17283.0,379,1,35.230000000000004,0,Low-Value Inactive
17284.0,60,8,843.79,3,Mid-Value
17285.0,628,2,205.04,0,Low-Value Inactive
17286.0,22,3,171.37,3,Mid-Value
17287.0,26,21,1599.22,3,Mid-Value
17288.0,9,11,853.47,3,Mid-Value
17289.0,32,9,613.82,3,Mid-Value
17290.0,4,8,541.68,3,Mid-Value
17291.0,308,1,7.65,0,Low-Value Inactive
17292.0,472,2,71.77,0,Low-Value Inactive
17293.0,8,17,653.88,3,Mid-Value
17294.0,669,2,45.88,0,Low-Value Inactive
17295.0,29,3,193.58,3,Mid-Value
17296.0,730,1,128.4,0,Low-Value Inactive
17297.0,17,1,108.88,3,Mid-Value
17298.0,101,5,123.06,3,Mid-Value
17299.0,12,6,199.99,3,Mid-Value
17300.0,391,2,88.92999999999999,0,Low-Value Inactive
17301.0,21,2,193.08,3,Mid-Value
17302.0,15,5,198.02,3,Mid-Value
17303.0,361,1,155.87,0,Low-Value Inactive
17304.0,534,1,15.84,0,Low-Value Inactive
17305.0,649,1,27.63,0,Low-Value Inactive
17306.0,11,21,107.61,3,Mid-Value
17307.0,395,11,101.14,0,Low-Value Inactive
17308.0,393,2,6.21,0,Low-Value Inactive
17309.0,95,3,122.05,3,Mid-Value
17310.0,387,2,5.1,0,Low-Value Inactive
17311.0,78,6,342.94,3,Mid-Value
17312.0,139,3,32.27,3,Mid-Value
17313.0,31,1,51.42,3,Mid-Value
17314.0,25,17,679.68,3,Mid-Value
17315.0,2,43,2200.57,1,High-Value Loyal
17316.0,420,1,99.10000000000001,0,Low-Value Inactive
17317.0,46,3,29.02,3,Mid-Value
17318.0,725,1,59.12,0,Low-Value Inactive
17319.0,669,1,6.15,0,Low-Value Inactive
17320.0,100,6,643.45,3,Mid-Value
17321.0,8,6,820.47,3,Mid-Value
17322.0,376,5,369.99,0,Low-Value Inactive
17323.0,15,12,439.89,3,Mid-Value
17324.0,18,12,334.54,3,Mid-Value
17325.0,280,3,121.00999999999999,0,Low-Value Inactive
17326.0,408,2,261.78,0,Low-Value Inactive
17327.0,410,2,18.66,0,Low-Value Inactive
17328.0,673,1,11.3,0,Low-Value Inactive
17329.0,14,5,303.19,3,Mid-Value
17330.0,23,4,86.83,3,Mid-Value
17331.0,124,1,10.95,3,Mid-Value
17332.0,528,5,244.47,0,Low-Value Inactive
17333.0,86,1,49.62,3,Mid-Value
17334.0,302,3,77.45,0,Low-Value Inactive
17335.0,384,2,115.74,0,Low-Value Inactive
17336.0,472,1,1.69,0,Low-Value Inactive
17337.0,151,4,1200.59,3,Mid-Value
17338.0,17,17,3575.61,1,High-Value Loyal
17339.0,94,3,29.52,3,Mid-Value
17340.0,30,18,2066.59,3,Mid-Value
17341.0,157,5,492.35,3,Mid-Value
17342.0,380,4,237.11,0,Low-Value Inactive
17343.0,355,6,324.56,0,Low-Value Inactive
17344.0,46,2,183.34,3,Mid-Value
17345.0,15,10,455.74,3,Mid-Value
17346.0,4,26,2098.2,1,High-Value Loyal
17347.0,86,1,1.06,3,Mid-Value
17348.0,15,9,775.13,3,Mid-Value
17349.0,179,5,190.42,3,Mid-Value
17350.0,8,7,401.461,3,Mid-Value
17351.0,36,12,386.34000000000003,3,Mid-Value
17352.0,696,1,17.25,0,Low-Value Inactive
17353.0,129,4,21.599999999999998,3,Mid-Value
17354.0,51,4,203.4,3,Mid-Value
17355.0,386,1,71.08,0,Low-Value Inactive
17356.0,312,5,122.55,0,Low-Value Inactive
17357.0,24,2,151.72,3,Mid-Value
17358.0,303,5,450.68,0,Low-Value Inactive
17359.0,11,2,101.46,3,Mid-Value
17360.0,17,6,671.15,3,Mid-Value
17361.0,49,5,210.76,3,Mid-Value
17362.0,239,7,429.1,3,Mid-Value
17363.0,395,3,80.65,0,Low-Value Inactive
17364.0,1,28,2778.07,1,High-Value Loyal
17365.0,13,15,1532.36,3,Mid-Value
17366.0,432,2,380.93,0,Low-Value Inactive
17367.0,238,1,63.62,3,Mid-Value
17368.0,23,14,644.98,3,Mid-Value
17369.0,456,1,0.85,0,Low-Value Inactive
17370.0,73,4,46.1,3,Mid-Value
17371.0,17,6,411.98,3,Mid-Value
17372.0,41,28,1891.43,1,High-Value Loyal
17373.0,40,7,158.04,3,Mid-Value
17374.0,219,3,274.17,3,Mid-Value
17375.0,199,4,249.2,3,Mid-Value
17376.0,71,4,169.28,3,Mid-Value
17377.0,24,78,4925.49,1,High-Value Loyal
17378.0,374,1,10.95,0,Low-Value Inactive
17379.0,11,1,105.57,3,Mid-Value
17380.0,434,3,26.25,0,Low-Value Inactive
17381.0,9,38,236.34,1,High-Value Loyal
17382.0,65,8,52.11,3,Mid-Value
17383.0,4,2,99.98,3,Mid-Value
17384.0,19,3,65.09,3,Mid-Value
17385.0,15,1,87.74,3,Mid-Value
17386.0,8,7,69.03,3,Mid-Value
17387.0,20,2,184.85,3,Mid-Value
17388.0,78,11,146.67,3,Mid-Value
17389.0,1,61,1984.08,1,High-Value Loyal
17390.0,421,1,32.25,0,Low-Value Inactive
17391.0,164,2,3.18,3,Mid-Value
17392.0,307,3,238.74,0,Low-Value Inactive
17393.0,411,2,138.5,0,Low-Value Inactive
17394.0,219,1,13.77,3,Mid-Value
17395.0,508,1,6.25,0,Low-Value Inactive
17396.0,39,14,198.88,3,Mid-Value
17397.0,22,3,391.96,3,Mid-Value
17398.0,115,3,183.98,3,Mid-Value
17400.0,126,8,1636.47,3,Mid-Value
17401.0,541,1,53.15,0,Low-Value Inactive
17402.0,5,23,719.71,3,Mid-Value
17403.0,36,2,170.83,3,Mid-Value
17404.0,4,23,614.13,3,Mid-Value
17405.0,1,3,258.58,3,Mid-Value
17406.0,333,13,1112.73,0,Low-Value Inactive
17407.0,412,1,52.9,0,Low-Value Inactive
17408.0,163,3,48.08,3,Mid-Value
17409.0,185,10,367.18,3,Mid-Value
17410.0,16,5,223.33,3,Mid-Value
17411.0,12,5,263.83,3,Mid-Value
17412.0,3,16,1108.56,3,Mid-Value
17413.0,405,2,37.42,0,Low-Value Inactive
17414.0,44,6,9.92,3,Mid-Value
17415.0,80,1,195.53,3,Mid-Value
17416.0,30,22,1769.31,3,Mid-Value
17417.0,549,1,43.64,0,Low-Value Inactive
17418.0,42,3,103.51,3,Mid-Value
17419.0,11,18,1135.78,3,Mid-Value
17420.0,50,6,167.44,3,Mid-Value
17421.0,386,3,105.51,0,Low-Value Inactive
17422.0,16,11,365.04,3,Mid-Value
17423.0,46,3,84.96000000000001,3,Mid-Value
17425.0,19,2,114.85,3,Mid-Value
17426.0,8,13,1270.34,3,Mid-Value
17427.0,72,1,8.33,3,Mid-Value
17428.0,1,45,2442.15,1,High-Value Loyal
17429.0,128,5,211.95,3,Mid-Value
17430.0,33,4,86.78,3,Mid-Value
17431.0,313,1,84.33,0,Low-Value Inactive
17432.0,18,9,674.34,3,Mid-Value
17433.0,88,2,239.42,3,Mid-Value
17434.0,2,7,367.3,3,Mid-Value
17435.0,411,1,65.2,0,Low-Value Inactive
17436.0,2,5,51.46,3,Mid-Value
17437.0,530,1,183.17000000000002,0,Low-Value Inactive
17438.0,254,5,349.81,3,Mid-Value
17439.0,656,1,17.71,0,Low-Value Inactive
17440.0,157,4,7.2,3,Mid-Value
17441.0,732,1,43.07,0,Low-Value Inactive
17442.0,37,15,732.54,3,Mid-Value
17443.0,220,1,1.06,3,Mid-Value
17444.0,148,3,883.9000000000001,3,Mid-Value
17446.0,177,2,6.95,3,Mid-Value
17447.0,40,2,60.92,3,Mid-Value
17448.0,497,46,2362.39,1,High-Value Loyal
17449.0,2,13,1778.55,3,Mid-Value
17450.0,8,51,1395.43,1,High-Value Loyal
17451.0,1,7,227.44,3,Mid-Value
17453.0,18,2,65.03999999999999,3,Mid-Value
17454.0,192,10,375.93,3,Mid-Value
17455.0,204,1,22.6,3,Mid-Value
17456.0,365,2,200.23,0,Low-Value Inactive
17457.0,127,14,181.15,3,Mid-Value
17458.0,15,2,213.63,3,Mid-Value
17459.0,43,2,212.81,3,Mid-Value
17460.0,94,16,502.03000000000003,3,Mid-Value
17461.0,23,3,254.86,3,Mid-Value
17462.0,60,2,104.93,3,Mid-Value
17463.0,16,7,876.6,3,Mid-Value
17464.0,158,3,95.51,3,Mid-Value
17465.0,426,7,443.05,0,Low-Value Inactive
17466.0,10,2,192.33,3,Mid-Value
17467.0,395,1,26.5,0,Low-Value Inactive
17468.0,10,3,8.4,3,Mid-Value
17469.0,16,17,911.61,3,Mid-Value
17470.0,45,11,241.24,3,Mid-Value
17471.0,475,1,53.3,0,Low-Value Inactive
17472.0,191,4,510.68,3,Mid-Value
17473.0,409,2,108.6,0,Low-Value Inactive
17474.0,600,1,36.05,0,Low-Value Inactive
17475.0,79,1,24.87,3,Mid-Value
17476.0,396,2,182.69,0,Low-Value Inactive
17477.0,613,2,264.58,0,Low-Value Inactive
17478.0,408,2,138.03,0,Low-Value Inactive
17479.0,633,1,35.94,0,Low-Value Inactive
17480.0,78,2,103.41,3,Mid-Value
17481.0,4,4,209.05,3,Mid-Value
17482.0,487,2,231.84,0,Low-Value Inactive
17483.0,65,4,94.35000000000001,3,Mid-Value
17484.0,576,2,32.81,0,Low-Value Inactive
17486.0,261,1,69.51,0,Low-Value Inactive
17487.0,728,1,48.5,0,Low-Value Inactive
17488.0,641,1,55.7,0,Low-Value Inactive
17489.0,59,2,31.23,3,Mid-Value
17490.0,1,9,342.12,3,Mid-Value
17491.0,1,17,516.08,3,Mid-Value
17492.0,248,3,148.58,3,Mid-Value
17493.0,385,1,23.19,0,Low-Value Inactive
17494.0,502,1,12.85,0,Low-Value Inactive
17495.0,8,3,183.95,3,Mid-Value
17496.0,359,4,310.98,0,Low-Value Inactive
17497.0,390,2,50.35,0,Low-Value Inactive
17498.0,76,1,34.33,3,Mid-Value
17499.0,290,2,201.35,0,Low-Value Inactive
17500.0,17,3,271.5,3,Mid-Value
17501.0,221,2,62.9,3,Mid-Value
17502.0,9,4,78.67,3,Mid-Value
17503.0,3,2,88.45,3,Mid-Value
17504.0,206,18,1002.87,3,Mid-Value
17505.0,162,5,330.79,3,Mid-Value
17506.0,76,1,50.88,3,Mid-Value
17507.0,262,2,234.23,0,Low-Value Inactive
17508.0,281,8,677.91,3,Mid-Value
17509.0,58,8,823.97,3,Mid-Value
17510.0,25,2,67.66,3,Mid-Value
17511.0,3,60,4482.8,1,High-Value Loyal
17512.0,29,18,376.95,3,Mid-Value
17513.0,72,3,58.57,3,Mid-Value
17514.0,128,2,194.22,3,Mid-Value
17515.0,31,9,884.02,3,Mid-Value
17516.0,15,6,506.92,3,Mid-Value
17517.0,309,1,27.92,0,Low-Value Inactive
17518.0,426,2,184.05,0,Low-Value Inactive
17519.0,17,15,718.12,3,Mid-Value
17520.0,54,1,98.92999999999999,3,Mid-Value
17521.0,30,5,211.88,3,Mid-Value
17522.0,2,5,141.95,3,Mid-Value
17523.0,11,4,103.22999999999999,3,Mid-Value
17524.0,361,3,91.06,0,Low-Value Inactive
17525.0,360,3,131.4,0,Low-Value Inactive
17526.0,5,12,554.74,3,Mid-Value
17527.0,54,4,160.22,3,Mid-Value
17528.0,1,8,799.94,3,Mid-Value
17529.0,610,2,305.46,0,Low-Value Inactive
17530.0,1,12,1130.1,3,Mid-Value
17531.0,190,3,247.64000000000001,3,Mid-Value
17532.0,386,1,10.47,0,Low-Value Inactive
17533.0,435,1,1.45,0,Low-Value Inactive
17534.0,54,5,254.98,3,Mid-Value
17535.0,280,1,19.15,0,Low-Value Inactive
17536.0,177,3,72.53999999999999,3,Mid-Value
17537.0,30,2,189.58,3,Mid-Value
17538.0,26,1,10.74,3,Mid-Value
17539.0,618,4,417.71999999999997,0,Low-Value Inactive
17540.0,25,6,198.4,3,Mid-Value
17541.0,510,1,104.77,0,Low-Value Inactive
17542.0,270,3,147.29,0,Low-Value Inactive
17543.0,550,1,45.2,0,Low-Value Inactive
17544.0,390,3,309.32,0,Low-Value Inactive
17545.0,43,6,679.49,3,Mid-Value
17547.0,376,2,143.65,0,Low-Value Inactive
17548.0,234,4,63.64,3,Mid-Value
17549.0,24,2,10.6,3,Mid-Value
17550.0,197,9,994.37,3,Mid-Value
17551.0,359,1,101.02,0,Low-Value Inactive
17552.0,60,12,350.16,3,Mid-Value
17553.0,130,4,17.2,3,Mid-Value
17554.0,1,5,269.23,3,Mid-Value
17555.0,20,5,525.14,3,Mid-Value
17556.0,206,2,46.64,3,Mid-Value
17557.0,14,4,100.37,3,Mid-Value
17558.0,393,1,125.92,0,Low-Value Inactive
17559.0,513,1,9.44,0,Low-Value Inactive
17560.0,95,8,127.76,3,Mid-Value
17561.0,19,4,480.72,3,Mid-Value
17562.0,14,7,119.5,3,Mid-Value
17563.0,578,2,71.82000000000001,0,Low-Value Inactive
17564.0,24,3,182.4,3,Mid-Value
17565.0,587,1,85.39,0,Low-Value Inactive
17566.0,8,2,376.58,3,Mid-Value
17567.0,7,9,460.51,3,Mid-Value
17568.0,633,1,96.89,0,Low-Value Inactive
17569.0,332,1,97.24,0,Low-Value Inactive
17570.0,382,1,100.0,0,Low-Value Inactive
17571.0,50,5,883.01,3,Mid-Value
17572.0,71,10,83.89,3,Mid-Value
17573.0,29,3,55.07,3,Mid-Value
17574.0,243,1,26.529999999999998,3,Mid-Value
17575.0,667,1,30.799999999999997,0,Low-Value Inactive
17576.0,8,41,2822.99,1,High-Value Loyal
17577.0,645,2,51.9,0,Low-Value Inactive
17578.0,218,7,229.73,3,Mid-Value
17579.0,5,4,322.65000000000003,3,Mid-Value
17580.0,253,5,250.78,3,Mid-Value
17581.0,1,43,2430.53,1,High-Value Loyal
17582.0,236,5,378.25,3,Mid-Value
17583.0,560,1,19.65,0,Low-Value Inactive
17584.0,7,6,512.58,3,Mid-Value
17585.0,109,7,699.54,3,Mid-Value
17586.0,619,1,23.8,0,Low-Value Inactive
17587.0,628,1,141.18,0,Low-Value Inactive
17588.0,100,7,326.28000000000003,3,Mid-Value
17589.0,60,18,3140.74,1,High-Value Loyal
17590.0,2,3,526.4,3,Mid-Value
17591.0,73,8,671.45,3,Mid-Value
17592.0,739,1,51.55,0,Low-Value Inactive
17593.0,4,11,1111.15,3,Mid-Value
17594.0,85,4,227.85,3,Mid-Value
17595.0,12,2,205.21,3,Mid-Value
17596.0,23,13,940.01,3,Mid-Value
17597.0,214,5,383.18,3,Mid-Value
